id,name,rarity,type,nation,icon_url
49040,Ju-87C 급강하폭격기,SR,폭격기,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/49000.webp
49060,He-50b 함상폭격기,R,폭격기,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/49060.webp
49080,시제 함재형 Ta 152 C-1/R14,UR,폭격기,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/49080.webp
85000,B-13 연장 130mm 주포 B-2LM,R,함포(구축),SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85000.webp
85040,B-13 연장 130mm 주포 B-2LM,SSR,함포(구축),SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85000.webp
85060,연장 100mm대공포 SM-5-1s,R,대공포,SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85060.webp
85120,B-38 3연장 152mm 주포 Mk5,R,함포(경순),SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85120.webp
85140,B-38 3연장 152mm 주포 Mk5,SR,함포(경순),SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85120.webp
85160,152mm 3연장포 B-38 MK5,SSR,함포(경순),SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85120.webp
85180,37mm대공포 70-K,N,대공포,SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85180.webp
85200,37mm대공포 70-K,R,대공포,SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85180.webp
85220,37mm대공포 70-K,SR,대공포,SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85180.webp
85260,B-54 100mm 연장 대공포,R,대공포,SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85240.webp
85280,B-54 100mm 연장 대공포,SR,대공포,SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85240.webp
85300,B-37 3연장 406mm 주포 Mk-1,R,함포(전함),SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85300.webp
85320,B-37 3연장 406mm 주포 Mk-1,SR,함포(전함),SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85300.webp
85340,B-37 3연장 406mm 주포 Mk-1,SSR,함포(전함),SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85300.webp
85360,B-34 100mm 연장 대공포 MZ-14,N,대공포,SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85360.webp
85380,B-34 100mm 연장 대공포 MZ-14,R,대공포,SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85360.webp
85400,B-34 100mm 연장 대공포 MZ-14,SR,대공포,SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85360.webp
85420,3연장 305mm 주포 Model1907,R,함포(전함),SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85420.webp
85440,연장 152mm 주포 Model1892,R,함포(경순),SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85440.webp
85460,B-1-P 3연장 180mm 주포 Model1932,R,함포(경순),SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85460.webp
85480,B-1-P 3연장 180mm 주포 Model1932,SR,함포(경순),SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85460.webp
85500,180mm 3연장포 B-1-P Model 1932,SSR,함포(경순),SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85460.webp
85520,B-50 3연장 305mm 주포 Mk-15,SSR,함포 (포켓 전함),SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85520.webp
85540,시제 함재형 Su-2,SSR,폭격기,SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85540.webp
85560,시제형 VIT-2(VK-107),SSR,뇌격기,SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85560.webp
85580,시제형 3연장 240mm 주포,SSR,함포(중순),SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85580.webp
85600,시제형 함상식 La-9,UR,전투기,SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85600.webp
85620,시제형 VIT-2(모드 체인지),SSR,뇌격기,SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85620.webp
85640,시제형 180mm 3연장포 B-1-P Model1932 개조,SSR,함포(경순),SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85640.webp
85660,시제형 Su-6 (함재형),SSR,폭격기,SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85660.webp
85680,B-1-K 180mm 단장포,SR,함포(경순),SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85680.webp
85700,B-38 152mm 연장포 MK17,SR,함포(경순),SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85700.webp
85720,130mm 단장포 Model 1913,R,함포(구축),SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85720.webp
85740,356mm 3연장포 Model 1913,SR,함포(전함),SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85740.webp
85760,R-5,R,폭격기,SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85760.webp
85780,LBSh,SR,폭격기,SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85780.webp
85800,SM-40 시제형 220mm 3연장포,UR,함포(중순),SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85800.webp
85820,I-15,R,전투기,SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85820.webp
85840,시제 함재형 Yak-1,SR,전투기,SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85840.webp
85860,시제 함재형 Yak-3,SR,전투기,SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85860.webp
85880,시제 함재형 Yak-7,SR,전투기,SN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/85880.webp
89000,랜덤 워드 생성기,SSR,기타,AI,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89000.webp
89020,표코표코,SSR,기타,AI,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89020.webp
89040,인텔리젼트 칩,SSR,기타,AI,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89040.webp
89060,팀 엠블렘,SSR,기타,HOLO,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89060.webp
89080,게이머의 증명,SSR,기타,HOLO,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89080.webp
89100,옥수수 등,SSR,기타,HOLO,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89100.webp
89120,안키모,SSR,기타,HOLO,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89120.webp
89140,치열의 노래,SSR,기타,UNIV,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89140.webp
89160,활력의 노래,SSR,기타,UNIV,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89160.webp
89180,빛나는 노래,SSR,기타,UNIV,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89180.webp
89200,댄싱 슈즈,SSR,기타,UNIV,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89200.webp
89220,댄스 스커트,SSR,기타,UNIV,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89220.webp
89240,각성 구슬,SSR,기타,DOA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89240.webp
89260,마음의 열쇠,SSR,기타,DOA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89260.webp
89280,아이돌 팔찌,SSR,기타,IMAS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89280.webp
89300,배틀 트랙토 맥스,SSR,기타,SSSS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89300.webp
89320,그리드맨 칼리버,SSR,기타,SSSS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89320.webp
89340,버스터 보르,SSR,기타,SSSS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89340.webp
89360,스카이 비터,SSR,기타,SSSS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89360.webp
89380,다이나믹 캐논,SSR,기타,SSSS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89380.webp
89400,골드번,SSR,기타,SSSS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89400.webp
89420,프람,SSR,기타,RYZA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89420.webp
89440,레헤른,SSR,기타,RYZA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89440.webp
89460,플래직,SSR,기타,RYZA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89460.webp
89480,루프트,SSR,기타,RYZA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89480.webp
89500,엘릭시르제,SSR,기타,RYZA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89500.webp
89520,신비한 우의,SSR,기타,RYZA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89520.webp
89540,아포칼립스,SSR,기타,RYZA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89540.webp
89560,Ｎ／Ａ,SSR,기타,RYZA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89560.webp
89580,창세의 망치,SSR,기타,RYZA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89580.webp
89600,버블 탄환,SSR,기타,RYZA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89600.webp
89620,에너지아니카,SSR,기타,RYZA,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89620.webp
89640,게(영수증 포함),SSR,적재,SSSS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89640.webp
89660,용 모양 장식품,SSR,적재,SSSS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89660.webp
89680,시노비의 메달,SSR,기타,SENRAN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89680.webp
89700,시노비의 닌자복,SSR,기타,SENRAN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89700.webp
89720,인술 두루마리,SSR,기타,SENRAN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89720.webp
89740,열정의 μ티켓,SSR,기타,UNIV,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89740.webp
89760,"""Alizarin"" 응원 타올",SSR,기타,UNIV,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89760.webp
89780,"""Cyanidin"" 응원 타올",SSR,기타,UNIV,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/89780.webp
90020,130mm 단장포 Mle 1924,N,함포(구축),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50000.webp
90040,130mm 단장포 Mle 1924,R,함포(구축),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50000.webp
90100,138.6mm 단장포 Mle 1929,R,함포(구축),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50100.webp
90120,138.6mm 단장포 Mle 1929,SR,함포(구축),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50100.webp
90140,138.6mm 단장포 Mle 1929,SSR,함포(구축),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50100.webp
90160,138.6mm 연장포 Mle 1934,UR,함포(구축),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50160.webp
90220,152mm 3연장포 Mle 1930,N,함포(경순),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50200.webp
90240,152mm 3연장포 Mle 1930,R,함포(경순),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50200.webp
90260,152mm 3연장포 Mle1930 (유탄),SSR,함포(경순),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50200.webp
90300,330mm 4연장포 Mle 1931,N,함포(전함),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50300.webp
90320,330mm 4연장포 Mle 1931,R,함포(전함),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50300.webp
90340,330mm 4연장포 Mle 1931,SR,함포(전함),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50300.webp
90360,시제형 4연장 330mm 주포 Mle1931(대형순양함용),SSR,함포 (포켓 전함),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50360.webp
90400,380mm 4연장포 Mle 1935,R,함포(전함),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50400.webp
90420,380mm 4연장포 Mle 1935,SR,함포(전함),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50400.webp
90440,380mm 4연장포 Mle 1935,SSR,함포(전함),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50400.webp
90460,340mm 4연장포 Mle1912,R,함포(전함),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/90460.webp
90480,시제형 380mm 3연장포 Mle1935,SSR,함포(전함),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50480.webp
90500,130mm 연장 주포 Mle1935,N,함포(구축),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50500.webp
90540,130mm 연장포 Mle1935,SR,함포(구축),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50500.webp
90560,37mm 고사포 Mle1925,R,대공포,FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/90560.webp
90580,37mm 연장 고사포 Mle1933,SR,대공포,FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/90580.webp
90600,2연장 37mm 고사포 Mle1936,SSR,대공포,FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50600.webp
90620,57mm/L60 연장 보포스 대공기관포 Mle1951,UR,대공포,FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50620.webp
90640,100mm 연장고각포 Mle 1937,SR,대공포,FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50640.webp
90660,100mm 연장고각포 Mle 1945,SSR,대공포,FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50660.webp
90700,138.6mm 단장포 Mle1927,N,함포(구축),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50700.webp
90720,138.6mm 단장포 Mle1927,R,함포(구축),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50700.webp
90740,138.6mm 단장포 Mle1927,SR,함포(구축),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50700.webp
90760,138.6mm 단장포 Mle1923,R,함포(구축),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/90760.webp
90780,2연장 155mm 주포 Mle1920,R,함포(경순),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50780.webp
90800,단장 155mm 부포 Mle1920,R,함포(경순),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50800.webp
90820,GL.2 함재 전투기,R,전투기,FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50820.webp
90840,PL.7 함재 뇌격기,R,뇌격기,FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50840.webp
90860,2연장 203mm 주포 Mle1931,R,함포(중순),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50860.webp
90880,2연장 203mm 주포 Mle1931,SR,함포(중순),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50860.webp
90900,2연장 203mm 주포 Mle1931,SSR,함포(중순),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/50860.webp
91000,시제형 406mm/50 3연장포,SSR,함포(전함),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/51000.webp
91100,2연장 203mm 주포 Mle1924,N,함포(중순),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/51100.webp
91140,2연장 203mm 주포 Mle1924,SR,함포(중순),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/51100.webp
91180,FBA 19,R,수상기,FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/51160.webp
91200,FBA 19,SR,수상기,FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/51160.webp
91220,D.790,SR,전투기,FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/51220.webp
91240,BR.810,SSR,뇌격기,FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/51240.webp
91260,아이리스 천사의 날개,SSR,기타,FR,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/51260.webp
91280,십자 브로치,SR,기타,FR,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/51280.webp
91300,PL.10,R,뇌격기,FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/51300.webp
91320,V-156-F,SR,폭격기,FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/51320.webp
91340,LN.401,SSR,폭격기,FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/51340.webp
91360,Late.299,SR,뇌격기,FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/51360.webp
91380,LGL.32,R,전투기,FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/51380.webp
91400,시제형 127mm 연장포 Mle1948,SSR,함포(구축),FFNF,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/51400.webp
95000,381mm 3연장포 Model1934,R,함포(전함),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55000.webp
95020,381mm 3연장포 Model1934,SR,함포(전함),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55000.webp
95040,381mm 3연장포 Model1934,SSR,함포(전함),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55000.webp
95100,90mm 단장 고각포 Model1939,R,대공포,RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55100.webp
95120,90mm 단장 고각포 Model1939,SR,대공포,RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55100.webp
95140,90mm 단장 고각포 Model1939,SSR,대공포,RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55100.webp
95160,시제형 연장 90mm 고각포 Model 1939,SSR,대공포,RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55160.webp
95200,203mm 연장포 Model1927,R,함포(중순),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55200.webp
95220,203mm 연장포 Model1927,SR,함포(중순),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55200.webp
95240,203mm 연장포 Model1927,SSR,함포(중순),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55200.webp
95300,203mm 연장포 Model1924,N,함포(중순),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55300.webp
95320,203mm 연장포 Model1924,R,함포(중순),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55300.webp
95340,203mm 연장포 Model1924,SR,함포(중순),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55300.webp
95400,120mm 연장포 Model1936,N,함포(구축),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55400.webp
95420,120mm 연장포 Model1936,R,함포(구축),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55400.webp
95440,120mm 연장포 Model1936,SR,함포(구축),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55400.webp
95460,120mm 연장포 Model1933,R,함포(구축),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55460.webp
95480,320mm 3연장포 Model 1934,R,함포(전함),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55480.webp
95500,37mm 연장 기관포 Model1932,N,대공포,RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55500.webp
95520,37mm 연장 기관포 Model1932,R,대공포,RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55500.webp
95540,37mm 연장 기관포 Model1932,SR,대공포,RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55500.webp
95560,120mm 연장포,N,함포(구축),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55560.webp
95580,120mm 연장포,SR,함포(구축),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55560.webp
95600,3연장 152mm 주포 Model 1934,R,함포(경순),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55600.webp
95640,3연장 152mm 주포 Model 1934,SSR,함포(경순),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55600.webp
95660,시제형 152mm 3연장포 Model 1936,SSR,함포(경순),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55660.webp
95700,잠수함용 533mm 어뢰 Si 270,R,어뢰(잠수함),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55700.webp
95720,G.50 프리치아,N,전투기,RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55720.webp
95740,G.50 프리치아,R,전투기,RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55720.webp
95760,G.50 프리치아,SR,전투기,RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55720.webp
95800,Re.2001 알리에테,N,전투기,RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55800.webp
95820,Re.2001 알리에테,R,전투기,RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55800.webp
95840,Re.2001 알리에테,SR,전투기,RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55800.webp
95900,시제형 3연장 406mm 주포 Model 1940,SSR,함포(전함),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55900.webp
95920,연장 135mm 주포 Model 1938,R,함포(구축),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55920.webp
95940,연장 135mm 주포 Model 1938,SR,함포(구축),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55920.webp
95960,연장 135mm 주포 Model 1938,SSR,함포(구축),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/55920.webp
96000,SY-1,SSR,미사일,ROC,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/56000.webp
96020,SY-1갑,SSR,미사일,ROC,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/56020.webp
96100,시제형 2연장 130mm 주포 Model1936,SSR,함포(구축),ROC,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/56100.webp
96120,시제형 254mm 3연장포 Model 1939,SSR,함포(중순),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/56120.webp
96140,305mm 3연장포 Model 1909,R,함포(전함),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/56140.webp
96160,381mm 연장포 Model 1914,R,함포(전함),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/56160.webp
96180,13.2mm Breda 연장 대공 기관포,R,대공포,RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/56180.webp
96200,65mm 대공포 Model 1939,SR,대공포,RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/56200.webp
96220,20mm Breda 연장 대공 기관포,SR,대공포,RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/56220.webp
96240,시제형 406mm 3연장포 Model 1940改,UR,함포(전함),RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/56240.webp
96260,시제형 20mm Scotti 6연장 기관포 Model1941,SSR,대공포,RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/56260.webp
96280,시제형 533mm 4연장 어뢰Si 270,SSR,어뢰,RN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/56280.webp
150000,자수 금낭,SR,기타,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150000.webp
150020,템페스타 플래그,SR,기타,MOT,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150020.webp
150040,구식 중화포,R,함포(구축),MOT,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150040.webp
150080,구식 중화포,SSR,함포(구축),MOT,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150040.webp
150100,구식 데미캐넌,R,함포(전함),MOT,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150100.webp
150140,구식 데미캐넌,SSR,함포(전함),MOT,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150100.webp
150160,과일 보급품,SR,기타,MOT,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150160.webp
150180,항해 망원경,SR,기타,MOT,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150180.webp
150200,별의 바다 B2O 구역 통행증,SR,기타,USS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150200.webp
150240,환창의 낚싯대,SR,기타,ROC,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150240.webp
150260,어센션 박스,SR,기타,UNIV,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150260.webp
150280,이세계 모험 단말기,SSR,기타,UNIV,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150280.webp
150300,남겨진 시간의 잔향,SR,기타,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150300.webp
150320,이상한 장치 「D」,SR,기타,UNIV,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150320.webp
150340,공동 연습 기념 코인(한정판),SR,기타,UNIV,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150340.webp
150360,운송용 고속 드론,SSR,기타,USS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150360.webp
150380,귀중품 상자,SSR,기타,MOT,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150380.webp
150400,포도탄,SR,기타,MOT,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150400.webp
150420,주류 보급품,SR,기타,MOT,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150420.webp
150440,보글보글 요리 군,SSR,기타,ToLove,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150440.webp
150460,매출 상승 머신,SSR,기타,ToLove,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150460.webp
150480,존재감 제거 스프레이,SSR,기타,ToLove,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150480.webp
150500,일이 재밌어지는 기계,SSR,기타,ToLove,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150500.webp
150520,쑥쑥 성장 군,SSR,기타,ToLove,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150520.webp
150540,오싹오싹 호러 군,SSR,기타,ToLove,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150540.webp
150560,번쩍번쩍 아우라 군,SSR,기타,ToLove,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150560.webp
150580,유대의 손수건,SR,기타,USS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/150580.webp
