id,shipgirl,skin,tag,category,shipyard_url
808011,쉬르쿠프,쇼핑 타임!,"L2D, 배경",사복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/808011.webp
808012,쉬르쿠프,Loisirs balnéaires,"L2D, 배경",수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/808012.webp
818010,셰르부르,셰르부르,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/818010.webp
818011,셰르부르,인형 옷 속은……?,"L2D+, 특수배경 (움짤)",동화 속 세계,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/818011.webp
899010,생 루이,생 루이,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/899010.webp
899011,생 루이,화려한 성기사,"L2D, 특수배경 (움짤)",파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/899011.webp
899012,생 루이,귀려한 집행자,특수배경 (움짤),이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/899012.webp
899013,생 루이,평온한 시간에 취해,"L2D, 배경",수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/899013.webp
899020,샹파뉴,샹파뉴,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/899020.webp
899021,샹파뉴,쪽빛 첫 꿈,특수배경 (움짤),정월,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/899021.webp
899028,샹파뉴,영원한 찬송,X,서약,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/899028.webp
899030,브레스트,브레스트,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/899030.webp
899031,브레스트,푸른 바다의 노래,"L2D, 배경",수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/899031.webp
899032,브레스트,깊은 밤의 봄 경치,"L2D, 특수배경 (움짤)",이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/899032.webp
899040,바야르,바야르,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/899040.webp
899041,바야르,보팔 퀘스트,배경,카니발,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/899041.webp
899050,오라주,오라주,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/899050.webp
901010,르 마르스,르 마르스,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901010.webp
901011,르 마르스,에테 브릴리언트,배경,수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901011.webp
901012,르 마르스,빛나는 행복한 학원,배경,학교,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901012.webp
901013,르 마르스,스플렌더 데뷔,배경,이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901013.webp
901019,르 마르스,르 마르스·改,X,개조,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901019.webp
901020,타르투,타르투,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901020.webp
901021,타르투,걱정이 많은 한여름,배경,수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901021.webp
901030,보클랭,보클랭,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901030.webp
901031,보클랭,천진난만한 여름의 기사,배경,수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901031.webp
901032,보클랭,전자동 교향악?,배경,파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901032.webp
901033,보클랭,패러렐 어드벤처,배경,기타,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901033.webp
901040,케르생,케르생,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901040.webp
901041,케르생,홀리 런닝,"쁘띠모션, 배경",스포츠,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901041.webp
901042,케르생,성스러운 연민은 나쁘지 않다?,"쁘띠모션, 배경",웨스턴,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901042.webp
901050,플뢰레,플뢰레,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901050.webp
901051,플뢰레,럭키 홀리 나이트,배경,카니발,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901051.webp
901060,에페,에페,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901060.webp
901061,에페,외로운 외톨이 기사,배경,카니발,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901061.webp
901070,모가도르,모가도르,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901070.webp
901071,모가도르,탈의실의 뜨거운 비밀,"L2D, 배경",수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901071.webp
901072,모가도르,후각 진단 너스콜,"L2D, 배경",병원,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901072.webp
901073,모가도르,"스웨티 다이빙 (듀얼, L2D, 배경)","듀얼, L2D, 배경",수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901073.webp
901074,모가도르,"스웨티 다이빙 (듀얼, 쁘띠모션, 배경)","듀얼, 쁘띠모션, 배경",수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901074.webp
901110,르 말랭,르 말랭,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901110.webp
901111,르 말랭,나른한 디망쉬,X,홈웨어,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901111.webp
901112,르 말랭,비밀 기지의 Mercredi,"L2D, 배경",수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901112.webp
901113,르 말랭,나른한 흰토끼,"L2D, 배경",카니발,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901113.webp
901120,르 말랭(μ장비),르 말랭(μ장비),X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901120.webp
901130,랭동타블,랭동타블,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901130.webp
901131,랭동타블,빨간 모자'의 고민,배경,동화 속 세계,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901131.webp
901132,랭동타블,따끈따끈 일일 점원,배경,이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901132.webp
901133,랭동타블,전력으로 변장 도청!,배경,특수 훈련,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901133.webp
901140,로데슈,로데슈,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901140.webp
901141,로데슈,양산 밑의 슈발리에,배경,극속광열,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/901141.webp
902010,라 갈리소니에르,라 갈리소니에르,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/902010.webp
902011,라 갈리소니에르,순결한 Piscine,배경,수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/902011.webp
902012,라 갈리소니에르,꿈에 취한 봄날의 새벽,"L2D, 특수배경 (움짤)",이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/902012.webp
902013,라 갈리소니에르,검은 고양이와 호박의 밤,"L2D, 배경",할로윈,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/902013.webp
902020,마르세예즈,마르세예즈,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/902020.webp
902021,마르세예즈,전투 천사의 엑서사이즈,"배경, 쁘띠모션",스포츠,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/902021.webp
903010,포슈,포슈,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/903010.webp
903011,포슈,레인보우 Rendez-vous,배경,사복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/903011.webp
903012,포슈,총애의 마조르돔,배경,기타,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/903012.webp
903020,알제리,알제리,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/903020.webp
903021,알제리,하얀 모래의 천국,배경,수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/903021.webp
903022,알제리,예스 유어 마제스티,배경,동화 속 세계,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/903022.webp
903030,듀플렉스,듀플렉스,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/903030.webp
903031,듀플렉스,Final Check,배경,극속광열,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/903031.webp
904010,됭케르크,됭케르크,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/904010.webp
904011,됭케르크,여름의 슈크레,"L2D, 배경",수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/904011.webp
904012,됭케르크,오후 3시의 Venus,배경,사복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/904012.webp
904020,스트라스부르,스트라스부르,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/904020.webp
904021,스트라스부르,경기장의 서킷 요정,"L2D, 배경",극속광열,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/904021.webp
905010,장 바르,장 바르,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/905010.webp
905011,장 바르,자유의 BloodStone,배경,파티,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/905011.webp
905012,장 바르,비밀의 Après midi,"L2D, 배경",수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/905012.webp
905013,장 바르,박도 Première neige,"L2D, 배경",정월,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/905013.webp
905014,장 바르,봄의 등불이 비추는 étoiles,"L2D, 배경",이스트 글림 스타일,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/905014.webp
905020,클레망소,클레망소,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/905020.webp
905021,클레망소,브리즈 스플렌디드,"L2D, 배경",스포츠,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/905021.webp
905030,가스코뉴(μ장비),가스코뉴(μ장비),X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/905030.webp
907010,조프르,조프르,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/907010.webp
907011,조프르,새장 속 백설공주,배경,동화 속 세계,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/907011.webp
907012,조프르,극락의 엘리시온,"배경, 쁘띠모션",온천 타임,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/907012.webp
907013,조프르,축복의 시작 스퍼트,L2D,극속광열,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/907013.webp
999010,가스코뉴,가스코뉴,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/999010.webp
999011,가스코뉴,여름 환경 대응 쉘,배경,수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/999011.webp
999012,가스코뉴,여행하는 인형,배경,여름 축제,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/999012.webp
999020,플랑드르,플랑드르,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/999020.webp
999021,플랑드르,사랑스러운 원죄에 구원 있으라,배경,메이드 타임,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/999021.webp
1101010,에버트센,에버트센,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/1101010.webp
1101011,에버트센,창문맡 일광욕,"쁘띠모션, 배경",홈웨어,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/1101011.webp
1101012,에버트센,맹그로브의 수호정령,배경,사복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/1101012.webp
1102010,드 제번 프로빈시엔,드 제번 프로빈시엔,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/1102010.webp
1102011,드 제번 프로빈시엔,곁에서 느껴지는 온기,"L2D, 배경",홈웨어,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/1102011.webp
1199010,하우덴 리우,하우덴 리우,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/1199010.webp
1199011,하우덴 리우,자애로운 씻겨주기,"L2D+, 배경",메이드 타임,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/1199011.webp
1299010,발파라이소,발파라이소,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/1299010.webp
9600010,로열 포춘,로열 포춘,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600010.webp
9600011,로열 포춘,사악한 신(?)의 “미식”,배경,할로윈,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600011.webp
9600012,로열 포춘,해변의 규칙,"배경, 쁘띠모션",수영복,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600012.webp
9600020,상 마르티뉴,상 마르티뉴,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600020.webp
9600021,상 마르티뉴,검은빛 그림자,배경,할로윈,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600021.webp
9600030,골든 하인드,골든 하인드,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600030.webp
9600031,골든 하인드,옛 성채의 킬러 레이디,"L2D, 배경",할로윈,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600031.webp
9600040,메리 셀러스트,메리 셀러스트,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600040.webp
9600041,메리 셀러스트,그림 나이트 리퍼,배경,할로윈,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600041.webp
9600050,위다,위다,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600050.webp
9600051,위다,레이지 파이레츠 엔젤,"쁘띠모션, 배경",할로윈,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600051.webp
9600060,어드벤처 갤리,어드벤처 갤리,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600060.webp
9600061,어드벤처 갤리,붉은 달의 카니발,배경,할로윈,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600061.webp
9600070,건스웨이,건스웨이,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600070.webp
9600071,건스웨이,봉인된 머메이드,"쁘띠모션, 배경",할로윈,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600071.webp
9600080,팬시,팬시,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600080.webp
9600081,팬시,팬시 하트 호러,배경,할로윈,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600081.webp
9600090,아미티,아미티,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600090.webp
9600091,아미티,프렌들리 프랑켄,"쁘띠모션, 배경",할로윈,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600091.webp
9600100,포츠머스 어드벤처,포츠머스 어드벤처,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600100.webp
9600101,포츠머스 어드벤처,서프라이즈 어드벤처,배경,할로윈,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600101.webp
9600110,돌핀,돌핀,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600110.webp
9600111,돌핀,부활의 주문,배경,할로윈,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600111.webp
9600120,퀸 앤즈 리벤지,퀸 앤즈 리벤지,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600120.webp
9600121,퀸 앤즈 리벤지,은밀한 포옹의 속삭임,"L2D, 배경",이세계 모험,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600121.webp
9600130,라임,라임,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600130.webp
9600131,라임,데빌라이즈 트랩,"쁘띠모션, 배경",이세계 모험,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600131.webp
9600140,펄,펄,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600140.webp
9600141,펄,마성의 타락 천사,"L2D+, 배경",이세계 모험,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600141.webp
9600150,로열 제임스,로열 제임스,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600150.webp
9600151,로열 제임스,금기의 츄잉 본,배경,이세계 모험,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600151.webp
9600160,어드벤처,어드벤처,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600160.webp
9600161,어드벤처,세이프 하우스 마스터,"쁘띠모션, 배경",이세계 모험,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9600161.webp
9701010,헌터·META,헌터·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9701010.webp
9701020,포춘·META,포춘·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9701020.webp
9701030,하타카제·META,하타카제·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9701030.webp
9701040,킴벌리·META,킴벌리·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9701040.webp
9701050,뱀파이어·META,뱀파이어·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9701050.webp
9701060,카스미·META,카스미·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9701060.webp
9701070,그렌빌·META,그렌빌·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9701070.webp
9701080,카와카제·META,카와카제·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9701080.webp
9701090,유다치·META,유다치·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9701090.webp
9701100,듀이·META,듀이·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9701100.webp
9701110,카라비니에레·META,카라비니에레·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9701110.webp
9701120,브리스톨·META,브리스톨·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9701120.webp
9702010,헬레나·META,헬레나·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9702010.webp
9702020,멤피스·META,멤피스·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9702020.webp
9702030,셰필드·META,셰필드·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9702030.webp
9702040,라 갈리소니에르·META,라 갈리소니에르·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9702040.webp
9702050,진츠·META,진츠·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9702050.webp
9702060,키로프·META,키로프·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9702060.webp
9702070,파먀티 메르쿠리야·META,파먀티 메르쿠리야·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9702070.webp
9702080,보이시·META,보이시·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9702080.webp
9702090,클리블랜드·META,클리블랜드·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9702090.webp
9702100,쾰른·META,쾰른·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9702100.webp
9702110,레겐스부르크·META,레겐스부르크·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9702110.webp
9702120,쾨니히스베르크·META,쾨니히스베르크·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9702120.webp
9703010,트렌토·META,트렌토·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9703010.webp
9703020,알제리·META,알제리·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9703020.webp
9703030,포슈·META,포슈·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9703030.webp
9703040,위치타·META,위치타·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9703040.webp
9703050,아드미랄 히퍼·META,아드미랄 히퍼·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9703050.webp
9703060,볼차노·META,볼차노·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9703060.webp
9704010,그나이제나우·META,그나이제나우·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9704010.webp
9704020,샤른호르스트·META,샤른호르스트·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9704020.webp
9704030,리펄스·META,리펄스·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9704030.webp
9704040,리나운·META,리나운·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9704040.webp
9704050,히에이·META,히에이·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9704050.webp
9704060,됭케르크·META,됭케르크·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9704060.webp
9705010,후소·META,후소·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9705010.webp
9705020,야마시로·META,야마시로·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9705020.webp
9705030,애리조나·META,애리조나·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9705030.webp
9705040,퀸 엘리자베스·META,퀸 엘리자베스·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9705040.webp
9705050,로드니·META,로드니·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9705050.webp
9705060,나가토·META,나가토·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9705060.webp
9705070,줄리오 체사레·META,줄리오 체사레·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9705070.webp
9705080,안드레아 도리아·META,안드레아 도리아·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9705080.webp
9705090,네바다·META,네바다·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9705090.webp
9705100,강구트·META,강구트·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9705100.webp
9706010,히요·META,히요·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9706010.webp
9706020,준요·META,준요·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9706020.webp
9706030,프린스턴·META,프린스턴·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9706030.webp
9706040,호쇼·META,호쇼·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9706040.webp
9706050,엘베·META,엘베·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9706050.webp
9707010,히류·META,히류·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9707010.webp
9707020,아크 로열·META,아크 로열·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9707020.webp
9707030,소류·META,소류·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9707030.webp
9707040,베아른·META,베아른·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9707040.webp
9707050,다이호·META,다이호·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9707050.webp
9707060,호넷·META,호넷·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9707060.webp
9707070,글로리어스·META,글로리어스·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9707070.webp
9707080,요크타운·META,요크타운·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9707080.webp
9708010,U-556·META,U-556·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9708010.webp
9712010,베스탈·META,베스탈·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9712010.webp
9713010,에레버스·META,에레버스·META,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/9713010.webp
10100010,넵튠(콜라보),넵튠(콜라보),X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/10100010.webp
10100020,느와르,느와르,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/10100020.webp
10100030,블랑,블랑,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/10100030.webp
10100040,벨(콜라보),벨(콜라보),X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/10100040.webp
10100050,퍼플 하트,퍼플 하트,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/10100050.webp
10100051,퍼플 하트,여신의 약속,배경,기타,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/10100051.webp
10100060,블랙 하트,블랙 하트,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/10100060.webp
10100061,블랙 하트,여신의 미소,배경,기타,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/10100061.webp
10100070,화이트 하트,화이트 하트,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/10100070.webp
10100071,화이트 하트,여신의 부끄러움,배경,기타,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/10100071.webp
10100080,그린 하트,그린 하트,X,,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/skin_shipyard/10100080.webp
