id,reason,name,image_url,아이웨어,자세,방향,강조부위,머리색,머리 다중색,눈색,수인특징
807011,충돌,라이프가드 스테이션,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F807011%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,흑발,단색,은색·회색,없음
807020,충돌,팽르베,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F807020%2Fpainting.png,없음,서기,정면,없음,금발,단색,청색,없음
807021,충돌,두 사람의 스트레칭,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F807021%2Fpainting.png,없음,엎드리기,후면,발바닥,은발·백발,단색,청색,없음
807022,충돌,생크림에 행운 있으라,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F807022%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,금발,단색,청색,없음
808010,충돌,쉬르쿠프,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F808010%2Fpainting.png,없음,앉기·무릎꿇기,정면,겨드랑이,적발,단색,녹색,없음
808011,충돌,쇼핑 타임!,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F808011%2Fpainting.png,선글라스,서기,정면,없음,적발,단색,녹색,없음
808012,충돌,Loisirs balnéaires,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F808012%2Fpainting.png,선글라스,눕기,정면,발바닥,분홍,그라데이션,녹색,없음
899010,충돌,생 루이,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F899010%2Fpainting.png,없음,서기,정면,없음,은발·백발,단색,적색,없음
899011,충돌,화려한 성기사,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F899011%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
899012,충돌,귀려한 집행자,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F899012%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
899013,충돌,평온한 시간에 취해,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F899013%2Fpainting.png,없음,눕기,정면,발바닥,회색,단색,적색,없음
899020,충돌,샹파뉴,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F899020%2Fpainting.png,없음,앉기·무릎꿇기,후면,없음,청발,단색,은색·회색,없음
899021,충돌,쪽빛 첫 꿈,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F899021%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,청발,단색,은색·회색,없음
899028,충돌,영원한 찬송,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F899028%2Fpainting.png,없음,서기,정면,없음,은발·백발,그라데이션,은색·회색,없음
899030,충돌,브레스트,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F899030%2Fpainting.png,없음,서기,정면,없음,금발,단색,청색,"날개, 후광"
899031,충돌,푸른 바다의 노래,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F899031%2Fpainting.png,없음,서기,후면,발바닥,금발,단색,청색,없음
899032,충돌,깊은 밤의 봄 경치,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F899032%2Fpainting.png,없음,눕기,정면,발바닥,금발,단색,청색,없음
899040,충돌,바야르,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F899040%2Fpainting.png,없음,서기,정면,없음,금발,단색,청색,없음
899041,충돌,보팔 퀘스트,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F899041%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,금발,단색,청색,동물귀
901030,충돌,보클랭,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F901030%2Fpainting.png,없음,서기,정면,없음,은발·백발,브릿지,적색,없음
901031,충돌,천진난만한 여름의 기사,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F901031%2Fpainting.png,없음,서기,후면,없음,은발·백발,투톤,적색,없음
901032,충돌,전자동 교향악?,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F901032%2Fpainting.png,없음,서기,정면,없음,은발·백발,투톤,적색,없음
901033,충돌,패러렐 어드벤처,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F901033%2Fpainting.png,없음,앉기·무릎꿇기,정면,겨드랑이,은발·백발,그라데이션,적색,없음
901040,충돌,케르생,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F901040%2Fpainting.png,없음,서기,정면,없음,금발,단색,적색,없음
901041,충돌,홀리 런닝,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F901041%2Fpainting.png,없음,서기,후면,없음,은발·백발,단색,적색,없음
901042,충돌,성스러운 연민은 나쁘지 않다?,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F901042%2Fpainting.png,없음,앉기·무릎꿇기,후면,없음,금발,단색,적색,없음
901060,충돌,에페,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F901060%2Fpainting.png,없음,서기,정면,없음,흑발,단색,청색,없음
901061,충돌,외로운 외톨이 기사,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F901061%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,흑발,브릿지,은색·회색,없음
901070,충돌,모가도르,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F901070%2Fpainting.png,없음,서기,정면,없음,보라,단색,보라,없음
901071,충돌,탈의실의 뜨거운 비밀,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F901071%2Fpainting.png,없음,서기,정면,겨드랑이,보라,단색,보라,없음
901072,충돌,후각 진단 너스콜,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F901072%2Fpainting.png,없음,엎드리기,정면,없음,보라,단색,보라,없음
901073,충돌,"스웨티 다이빙 (듀얼, L2D, 배경)",https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F901073%2Fpainting.png,없음,서기,정면,겨드랑이,보라,그라데이션,보라,없음
901074,충돌,"스웨티 다이빙 (듀얼, 쁘띠모션, 배경)",https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F901074%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,보라,단색,보라,없음
901110,충돌,르 말랭,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F901110%2Fpainting.png,없음,서기,정면,없음,은발·백발,단색,청색,없음
901111,충돌,나른한 디망쉬,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F901111%2Fpainting.png,없음,앉기·무릎꿇기,후면,없음,은발·백발,그라데이션,보라,없음
901112,충돌,비밀 기지의 Mercredi,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F901112%2Fpainting.png,없음,눕기,정면,겨드랑이,은발·백발,단색,은색·회색,없음
901113,공란·충돌,나른한 흰토끼,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F901113%2Fpainting.png,없음,앉기·무릎꿇기,정면,,은발·백발,단색,청색,동물귀
901130,충돌,랭동타블,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F901130%2Fpainting.png,없음,서기,정면,없음,은발·백발,단색,청색,뿔
901131,충돌,빨간 모자'의 고민,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F901131%2Fpainting.png,없음,눕기,정면,없음,은발·백발,단색,청색,뿔
901132,충돌,따끈따끈 일일 점원,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F901132%2Fpainting.png,없음,서기,정면,없음,은발·백발,브릿지,청색,없음
901133,충돌,전력으로 변장 도청!,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F901133%2Fpainting.png,안경,앉기·무릎꿇기,정면,발바닥,은발·백발,브릿지,청색,없음
902010,충돌,라 갈리소니에르,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F902010%2Fpainting.png,없음,서기,후면,겨드랑이,분홍,단색,보라,없음
902011,충돌,순결한 Piscine,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F902011%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,분홍,단색,보라,없음
902012,충돌,꿈에 취한 봄날의 새벽,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F902012%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,분홍,단색,분홍,없음
902013,충돌,검은 고양이와 호박의 밤,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F902013%2Fpainting.png,없음,엎드리기,정면,발바닥,분홍,단색,보라,"동물귀, 꼬리"
903010,충돌,포슈,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F903010%2Fpainting.png,없음,서기,정면,없음,보라,그라데이션,분홍,없음
903011,공란·충돌,레인보우 Rendez-vous,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F903011%2Fpainting.png,없음,서기,,없음,흑발,그라데이션,적색,없음
903012,충돌,총애의 마조르돔,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F903012%2Fpainting.png,없음,서기,정면,없음,흑발,단색,분홍,없음
903030,충돌,듀플렉스,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F903030%2Fpainting.png,안경,서기,정면,없음,흑발,단색,분홍,없음
903031,충돌,Final Check,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F903031%2Fpainting.png,안경,앉기·무릎꿇기,정면,없음,흑발,그라데이션,보라,없음
904012,공란,오후 3시의 Venus,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F904012%2Fpainting.png,선글라스,앉기·무릎꿇기,,없음,은발·백발,단색,적색,없음
904020,충돌,스트라스부르,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F904020%2Fpainting.png,없음,서기,정면,없음,흑발,단색,보라,없음
904021,충돌,경기장의 서킷 요정,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F904021%2Fpainting.png,없음,앉기·무릎꿇기,후면,없음,흑발,단색,분홍,꼬리
905010,충돌,장 바르,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F905010%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
905011,충돌,자유의 BloodStone,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F905011%2Fpainting.png,없음,서기,후면,없음,갈색,단색,분홍,없음
905012,충돌,비밀의 Après midi,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F905012%2Fpainting.png,없음,눕기,정면,없음,금발,단색,분홍,없음
905013,충돌,박도 Première neige,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F905013%2Fpainting.png,없음,서기,후면,없음,은발·백발,단색,분홍,없음
905014,충돌,봄의 등불이 비추는 étoiles,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F905014%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,갈색,그라데이션,분홍,없음
905020,충돌,클레망소,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F905020%2Fpainting.png,없음,서기,정면,없음,분홍,단색,적색,없음
905021,충돌,브리즈 스플렌디드,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F905021%2Fpainting.png,없음,서기,정면,겨드랑이,갈색,단색,분홍,없음
907010,충돌,조프르,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F907010%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,분홍,"날개, 후광"
907011,충돌,새장 속 백설공주,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F907011%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,분홍,없음
907012,충돌,극락의 엘리시온,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F907012%2Fpainting.png,없음,앉기·무릎꿇기,후면,발바닥,은발·백발,단색,분홍,없음
907013,충돌,축복의 시작 스퍼트,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F907013%2Fpainting.png,없음,서기,정면,없음,은발·백발,단색,적색,없음
999010,충돌,가스코뉴,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F999010%2Fpainting.png,없음,서기,후면,없음,은발·백발,브릿지,금색,없음
999011,충돌,여름 환경 대응 쉘,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F999011%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,청발,단색,금색,없음
999012,충돌,여행하는 인형,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F999012%2Fpainting.png,없음,서기,후면,없음,청발,브릿지,금색,없음
1199010,충돌,하우덴 리우,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F1199010%2Fpainting.png,없음,서기,정면,없음,금발,단색,보라,없음
1199011,충돌,자애로운 씻겨주기,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F1199011%2Fpainting.png,없음,눕기,정면,발바닥,금발,단색,보라,동물귀
9600010,충돌,로열 포춘,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600010%2Fpainting.png,없음,서기,정면,없음,흑발,단색,적색,없음
9600011,충돌,사악한 신(?)의 “미식”,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600011%2Fpainting.png,없음,서기,정면,없음,흑발,단색,적색,"뿔, 날개, 꼬리"
9600012,충돌,해변의 규칙,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600012%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,흑발,단색,적색,없음
9600020,충돌,상 마르티뉴,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600020%2Fpainting.png,없음,서기,정면,겨드랑이,은발·백발,단색,적색,"날개, 후광"
9600021,충돌,검은빛 그림자,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600021%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,날개
9600030,충돌,골든 하인드,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600030%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,흑발,브릿지,청색,없음
9600031,충돌,옛 성채의 킬러 레이디,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600031%2Fpainting.png,없음,서기,후면,없음,보라,단색,금색,뿔
9600040,충돌,메리 셀러스트,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600040%2Fpainting.png,없음,서기,정면,없음,청발,단색,은색·회색,뿔
9600041,충돌,그림 나이트 리퍼,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600041%2Fpainting.png,없음,서기,정면,겨드랑이,청발,단색,청색,날개
9600060,충돌,어드벤처 갤리,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600060%2Fpainting.png,없음,서기,정면,없음,보라,단색,적색,뿔
9600061,충돌,붉은 달의 카니발,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600061%2Fpainting.png,없음,서기,정면,발바닥,보라,단색,적색,날개
9600070,충돌,건스웨이,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600070%2Fpainting.png,없음,거꾸로,정면,없음,은발·백발,그라데이션,보라,없음
9600071,충돌,봉인된 머메이드,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600071%2Fpainting.png,없음,서기,정면,없음,분홍,그라데이션,보라,없음
9600090,충돌,아미티,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600090%2Fpainting.png,없음,서기,정면,없음,적발,단색,청색,없음
9600091,공란·충돌,프렌들리 프랑켄,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600091%2Fpainting.png,없음,,정면,없음,적발,단색,오드아이,없음
9600100,충돌,포츠머스 어드벤처,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600100%2Fpainting.png,없음,서기,정면,없음,적발,단색,청색,없음
9600101,충돌,서프라이즈 어드벤처,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600101%2Fpainting.png,없음,서기,정면,겨드랑이,적발,단색,보라,"동물귀, 날개"
9600120,충돌,퀸 앤즈 리벤지,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600120%2Fpainting.png,없음,서기,정면,없음,흑발,단색,보라,없음
9600121,충돌,은밀한 포옹의 속삭임,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600121%2Fpainting.png,없음,눕기,정면,없음,흑발,브릿지,갈색,없음
9600130,충돌,라임,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600130%2Fpainting.png,없음,서기,후면,없음,흑발,브릿지,금색,없음
9600131,충돌,데빌라이즈 트랩,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600131%2Fpainting.png,없음,앉기·무릎꿇기,정면,겨드랑이,흑발,단색,금색,"뿔, 날개"
9600140,충돌,펄,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600140%2Fpainting.png,없음,서기,후면,발바닥,은발·백발,단색,적색,날개
9600141,충돌,마성의 타락 천사,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600141%2Fpainting.png,없음,눕기,정면,발바닥,은발·백발,단색,적색,"날개, 후광"
9600150,충돌,로열 제임스,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F9600150%2Fpainting.png,없음,서기,정면,없음,은발·백발,브릿지,녹색,없음
