클뜯 id,아이웨어,자세,방향,강조부위,머리색,머리 다중색,눈색,수인특징
306082,없음,앉기·무릎꿇기,후면,없음,분홍,단색,보라,없음
306083,없음,눕기,정면,없음,적발,단색,금색,동물귀
306090,없음,서기,정면,없음,적발,단색,보라,동물귀
306091,없음,거꾸로,정면,가슴,적발,단색,보라,동물귀
306092,없음,눕기,정면,없음,적발,그라데이션,갈색,동물귀
307010,없음,기타,정면,없음,흑발,단색,적색,"동물귀, 꼬리"
307011,없음,앉기·무릎꿇기,정면,없음,갈색,단색,적색,"동물귀, 꼬리"
307012,없음,서기,정면,없음,갈색,단색,적색,"동물귀, 꼬리"
307013,없음,서기,정면,없음,갈색,단색,적색,"동물귀, 꼬리"
307014,없음,앉기·무릎꿇기,정면,없음,갈색,단색,금색,"동물귀, 꼬리"
307015,없음,앉기·무릎꿇기,정면,없음,갈색,단색,적색,"동물귀, 꼬리"
307018,없음,서기,정면,없음,흑발,단색,적색,"동물귀, 꼬리, 후광"
307020,없음,기타,정면,없음,은발·백발,단색,청색,"동물귀, 꼬리"
307021,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,청색,"동물귀, 꼬리"
307022,없음,서기,정면,없음,은발·백발,단색,청색,"동물귀, 꼬리"
307023,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,청색,"동물귀, 꼬리, 날개"
307024,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,청색,"동물귀, 꼬리"
307025,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,청색,"동물귀, 꼬리"
307026,없음,서기,정면,없음,은발·백발,단색,청색,"동물귀, 꼬리"
307028,없음,서기,정면,없음,은발·백발,단색,청색,"동물귀, 꼬리"
307030,안경,기타,정면,없음,흑발,단색,청색,동물귀
307031,안경,서기,정면,없음,흑발,단색,청색,없음
307032,안경,서기,정면,없음,흑발,단색,청색,동물귀
307039,안경,앉기·무릎꿇기,정면,없음,흑발,단색,청색,없음
307040,없음,기타,정면,없음,은발·백발,단색,청색,동물귀
307041,없음,서기,정면,없음,은발·백발,단색,청색,동물귀
307049,없음,기타,정면,없음,은발·백발,단색,청색,동물귀
307050,없음,기타,정면,없음,은발·백발,단색,청색,없음
307051,없음,서기,후면,없음,은발·백발,그라데이션,청색,없음
307052,없음,눕기,정면,없음,은발·백발,단색,청색,없음
307058,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,청색,없음
307060,없음,서기,후면,없음,갈색,그라데이션,금색,없음
307061,없음,서기,정면,없음,갈색,단색,금색,없음
307062,없음,눕기,정면,다리·발,갈색,단색,금색,없음
307063,없음,서기,정면,없음,흑발,브릿지,금색,없음
307070,없음,서기,정면,없음,흑발,단색,적색,없음
307071,없음,앉기·무릎꿇기,정면,없음,흑발,단색,적색,없음
307072,없음,앉기·무릎꿇기,정면,없음,흑발,단색,적색,없음
307073,없음,앉기·무릎꿇기,정면,없음,흑발,단색,적색,없음
307074,안경,눕기,정면,다리·발,흑발,단색,적색,없음
307075,없음,눕기,정면,가슴,흑발,단색,적색,없음
307076,없음,눕기,정면,가슴,흑발,단색,적색,없음
307078,없음,앉기·무릎꿇기,후면,다리·발,흑발,단색,적색,없음
307080,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,보라,"동물귀, 꼬리"
307081,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,청색,"동물귀, 꼬리"
307082,없음,엎드리기,정면,엉덩이,은발·백발,단색,금색,"동물귀, 꼬리"
307083,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,보라,"동물귀, 꼬리"
307084,없음,서기,후면,없음,은발·백발,단색,청색,"동물귀, 꼬리"
307085,없음,엎드리기,정면,엉덩이,은발·백발,단색,보라,"동물귀, 꼬리"
307090,없음,서기,정면,없음,갈색,단색,적색,동물귀
307100,없음,서기,정면,없음,흑발,단색,적색,"동물귀, 꼬리"
307110,없음,서기,후면,없음,흑발,단색,적색,없음
307120,없음,서기,정면,없음,흑발,단색,녹색,없음
307121,없음,기타,정면,다리·발,흑발,단색,청색,없음
307122,선글라스,서기,정면,없음,흑발,단색,녹색,동물귀
307130,없음,서기,정면,없음,흑발,단색,적색,없음
307140,없음,서기,정면,없음,은발·백발,단색,보라,"동물귀, 꼬리"
307150,없음,서기,정면,없음,갈색,단색,보라,꼬리
307151,없음,서기,후면,없음,갈색,단색,보라,꼬리
307152,없음,앉기·무릎꿇기,정면,가슴,갈색,단색,보라,동물귀
307158,없음,서기,정면,없음,갈색,단색,보라,"동물귀, 꼬리"
307160,없음,서기,정면,없음,은발·백발,단색,금색,없음
307161,없음,거꾸로,정면,엉덩이,은발·백발,단색,금색,없음
307170,없음,서기,후면,없음,흑발,브릿지,청색,없음
307171,선글라스,기타,후면,엉덩이,흑발,브릿지,보라,없음
307172,,서기,후면,엉덩이,흑발,단색,,없음
308010,없음,앉기·무릎꿇기,정면,없음,적발,단색,적색,"동물귀, 꼬리"
308011,없음,서기,후면,엉덩이,적발,단색,적색,"동물귀, 꼬리"
308012,없음,앉기·무릎꿇기,정면,없음,적발,단색,적색,"동물귀, 꼬리"
308013,없음,앉기·무릎꿇기,정면,없음,적발,단색,적색,동물귀
308020,없음,앉기·무릎꿇기,정면,없음,흑발,단색,갈색,동물귀
308021,없음,앉기·무릎꿇기,정면,없음,갈색,단색,적색,동물귀
308022,없음,앉기·무릎꿇기,정면,없음,흑발,단색,적색,동물귀
308030,없음,엎드리기,정면,없음,흑발,단색,녹색,없음
308040,없음,앉기·무릎꿇기,정면,없음,분홍,단색,보라,없음
308041,없음,서기,정면,없음,분홍,단색,보라,없음
308042,없음,앉기·무릎꿇기,정면,없음,분홍,단색,청색,없음
308050,없음,앉기·무릎꿇기,정면,없음,흑발,단색,청색,없음
308051,없음,서기,정면,없음,흑발,단색,보라,없음
308060,없음,눕기,정면,없음,흑발,단색,적색,없음
308061,없음,서기,후면,없음,흑발,브릿지,적색,없음
312010,없음,서기,정면,없음,녹발,단색,금색,"동물귀, 꼬리"
312011,없음,서기,정면,없음,녹발,단색,금색,동물귀
312012,없음,서기,정면,없음,녹발,단색,금색,"동물귀, 꼬리"
312013,안경,서기,정면,없음,녹발,단색,금색,"동물귀, 꼬리"
312014,없음,서기,정면,없음,녹발,단색,금색,"동물귀, 꼬리"
312018,없음,서기,정면,없음,녹발,단색,금색,"동물귀, 꼬리"
317010,없음,앉기·무릎꿇기,정면,없음,청발,브릿지,청색,없음
317011,없음,서기,정면,없음,청발,그라데이션,청색,없음
317020,없음,기타,정면,없음,은발·백발,단색,청색,없음
317021,없음,기타,후면,엉덩이,은발·백발,브릿지,청색,없음
317022,없음,기타,후면,엉덩이,은발·백발,브릿지,은색·회색,없음
319010,없음,서기,정면,없음,갈색,단색,보라,"동물귀, 꼬리"
319011,없음,엎드리기,정면,가슴,갈색,단색,보라,"동물귀, 꼬리, 뿔"
319012,없음,엎드리기,후면,엉덩이,갈색,단색,보라,"동물귀, 꼬리"
319013,없음,앉기·무릎꿇기,정면,가슴,갈색,단색,보라,동물귀
319014,없음,서기,후면,엉덩이,갈색,단색,보라,"동물귀, 꼬리"
331050,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,금색,없음
331051,없음,서기,정면,없음,금발,단색,적색,동물귀
331052,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,금색,동물귀
331053,없음,서기,정면,없음,은발·백발,단색,적색,없음
331054,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,금색,없음
331055,없음,기타,정면,다리·발,은발·백발,단색,적색,없음
331056,없음,서기,정면,없음,금발,단색,금색,없음
332210,없음,앉기·무릎꿇기,정면,다리·발,흑발,단색,보라,없음
399010,없음,서기,정면,없음,청발,단색,적색,뿔
399011,없음,서기,정면,없음,청발,단색,오드아이,뿔
399012,없음,서기,정면,없음,청발,단색,오드아이,뿔
399013,없음,서기,정면,없음,청발,단색,오드아이,뿔
399014,없음,앉기·무릎꿇기,정면,다리·발,청발,단색,오드아이,뿔
399015,없음,앉기·무릎꿇기,정면,없음,청발,그라데이션,오드아이,뿔
399020,없음,서기,후면,없음,보라,단색,적색,뿔
399021,없음,서기,정면,없음,보라,단색,적색,없음
399022,없음,눕기,정면,없음,보라,단색,분홍,"뿔, 꼬리"
399030,없음,서기,정면,없음,은발·백발,단색,녹색,동물귀
399031,없음,서기,정면,다리·발,은발·백발,단색,녹색,동물귀
399033,없음,서기,정면,없음,은발·백발,단색,녹색,동물귀
399040,없음,앉기·무릎꿇기,정면,없음,흑발,단색,금색,없음
399041,없음,앉기·무릎꿇기,후면,없음,흑발,단색,금색,없음
399042,없음,앉기·무릎꿇기,정면,다리·발,보라,단색,금색,없음
399048,없음,앉기·무릎꿇기,정면,없음,흑발,단색,금색,없음
399050,없음,서기,정면,없음,은발·백발,단색,은색·회색,없음
399051,없음,앉기·무릎꿇기,정면,가슴,은발·백발,단색,은색·회색,없음
399052,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,은색·회색,뿔
399053,없음,서기,정면,없음,은발·백발,단색,은색·회색,없음
399054,없음,서기,후면,없음,은발·백발,브릿지,청색,뿔
399060,없음,서기,정면,없음,은발·백발,단색,적색,없음
399061,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
399062,없음,서기,정면,없음,은발·백발,단색,적색,"뿔, 꼬리"
399063,없음,엎드리기,정면,엉덩이,은발·백발,단색,적색,"뿔, 꼬리"
399070,없음,서기,정면,없음,흑발,단색,보라,없음
399071,없음,눕기,정면,다리·발,흑발,단색,보라,없음
399080,없음,서기,정면,없음,분홍,단색,적색,없음
401010,없음,서기,정면,없음,은발·백발,단색,보라,없음
401011,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,보라,없음
401019,없음,서기,정면,다리·발,은발·백발,단색,보라,없음
401020,없음,앉기·무릎꿇기,정면,다리·발,갈색,단색,적색,없음
401021,없음,서기,정면,없음,갈색,단색,적색,없음
401022,없음,앉기·무릎꿇기,정면,없음,흑발,단색,적색,없음
401090,없음,서기,정면,없음,금발,단색,적색,없음
401091,없음,앉기·무릎꿇기,정면,없음,금발,단색,적색,동물귀
401110,없음,서기,정면,없음,흑발,단색,보라,없음
401111,없음,엎드리기,정면,엉덩이,흑발,단색,보라,동물귀
401130,선글라스,기타,정면,없음,은발·백발,단색,은색·회색,없음
401131,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,금색,없음
401140,없음,서기,정면,없음,보라,단색,청색,없음
401141,고글,앉기·무릎꿇기,정면,없음,보라,단색,청색,없음
401150,없음,앉기·무릎꿇기,정면,없음,적발,단색,,없음
401151,없음,기타,정면,없음,적발,단색,,동물귀
401160,없음,기타,정면,없음,흑발,브릿지,적색,없음
401161,없음,서기,정면,없음,흑발,브릿지,적색,없음
401180,없음,앉기·무릎꿇기,정면,없음,금발,단색,청색,없음
401190,없음,앉기·무릎꿇기,정면,없음,흑발,단색,은색·회색,없음
401200,없음,앉기·무릎꿇기,정면,다리·발,녹발,단색,청색,없음
401210,없음,서기,정면,없음,은발·백발,단색,보라,없음
401230,없음,기타,정면,없음,금발,단색,보라,없음
401231,안경,서기,정면,없음,금발,단색,보라,없음
401232,없음,서기,정면,엉덩이,금발,단색,청색,없음
401233,없음,서기,정면,없음,금발,단색,보라,없음
401234,없음,서기,후면,없음,금발,단색,보라,없음
401235,없음,서기,정면,없음,금발,단색,보라,없음
401236,없음,서기,정면,없음,금발,단색,보라,없음
401237,없음,서기,후면,다리·발,금발,단색,보라,없음
401238,없음,서기,정면,없음,금발,단색,보라,없음
401239,없음,서기,정면,없음,금발,단색,청색,없음
401240,없음,서기,정면,없음,흑발,브릿지,금색,날개
401241,없음,앉기·무릎꿇기,정면,없음,흑발,브릿지,금색,날개
401242,없음,앉기·무릎꿇기,정면,없음,흑발,브릿지,금색,없음
401243,없음,서기,정면,없음,흑발,브릿지,금색,날개
401250,없음,서기,정면,없음,분홍,단색,금색,없음
401251,없음,앉기·무릎꿇기,정면,없음,분홍,단색,금색,없음
401260,없음,앉기·무릎꿇기,정면,없음,분홍,단색,보라,없음
401261,없음,앉기·무릎꿇기,정면,없음,분홍,단색,보라,없음
401280,없음,기타,정면,없음,은발·백발,단색,청색,없음
401281,없음,기타,정면,없음,은발·백발,단색,청색,없음
401282,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,청색,없음
401350,없음,앉기·무릎꿇기,정면,없음,갈색,그라데이션,보라,없음
401351,없음,기타,정면,없음,갈색,단색,보라,없음
401352,없음,앉기·무릎꿇기,정면,없음,갈색,단색,보라,없음
401353,없음,기타,정면,없음,갈색,단색,보라,없음
401360,없음,서기,정면,없음,보라,그라데이션,보라,없음
401430,없음,서기,후면,없음,분홍,단색,금색,없음
401431,안대,앉기·무릎꿇기,후면,없음,분홍,단색,금색,없음
401460,없음,서기,정면,없음,은발·백발,단색,금색,없음
401461,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,금색,없음
401462,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,금색,없음
401463,없음,서기,정면,없음,은발·백발,단색,금색,없음
401464,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,금색,없음
401465,없음,서기,정면,없음,은발·백발,단색,금색,없음
401466,없음,서기,정면,없음,은발·백발,단색,금색,없음
401470,안대,서기,정면,없음,분홍,단색,금색,없음
401471,안대,앉기·무릎꿇기,정면,다리·발,분홍,단색,금색,없음
401472,안대,서기,정면,없음,분홍,브릿지,금색,없음
401520,없음,엎드리기,정면,없음,흑발,그라데이션,금색,없음
401521,없음,서기,정면,없음,흑발,브릿지,금색,없음
401522,없음,기타,정면,다리·발,흑발,브릿지,금색,동물귀
401990,없음,기타,후면,엉덩이,은발·백발,브릿지,분홍,없음
401991,없음,기타,정면,다리·발,은발·백발,단색,분홍,없음
401992,없음,엎드리기,후면,엉덩이,은발·백발,브릿지,적색,없음
402010,없음,서기,정면,없음,은발·백발,단색,녹색,없음
402020,없음,서기,정면,없음,은발·백발,단색,청색,없음
402029,없음,서기,정면,없음,은발·백발,단색,청색,없음
402030,안경,서기,정면,없음,은발·백발,단색,보라,없음
402039,안경,서기,정면,없음,은발·백발,단색,보라,없음
402040,없음,기타,후면,엉덩이,금발,단색,분홍,없음
402041,없음,서기,정면,없음,금발,단색,분홍,없음
402049,없음,서기,후면,엉덩이,금발,단색,보라,없음
402050,없음,서기,정면,없음,은발·백발,단색,적색,없음
402051,없음,서기,정면,없음,은발·백발,단색,적색,없음
402060,없음,기타,정면,없음,흑발,단색,적색,없음
402061,없음,앉기·무릎꿇기,정면,없음,흑발,브릿지,적색,없음
402062,없음,앉기·무릎꿇기,정면,다리·발,흑발,브릿지,적색,없음
402070,없음,서기,정면,없음,은발·백발,단색,청색,없음
402071,없음,서기,정면,없음,은발·백발,단색,은색·회색,"날개, 동물귀"
402072,없음,눕기,정면,다리·발,은발·백발,단색,청색,없음
402073,없음,서기,정면,없음,은발·백발,단색,청색,없음
402074,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,청색,없음
402080,없음,서기,정면,없음,은발·백발,단색,오드아이,없음
402081,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,오드아이,없음
402082,없음,눕기,정면,없음,은발·백발,단색,오드아이,없음
402083,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,오드아이,없음
402100,없음,서기,정면,없음,청발,단색,금색,"날개, 뿔"
402101,없음,앉기·무릎꿇기,정면,없음,청발,단색,금색,"뿔, 날개"
402102,없음,서기,정면,없음,청발,단색,금색,꼬리
402110,없음,서기,정면,없음,은발·백발,단색,보라,날개
402111,없음,앉기·무릎꿇기,정면,가슴,은발·백발,브릿지,보라,없음
403010,없음,서기,정면,없음,금발,단색,녹색,없음
403012,없음,서기,정면,없음,금발,단색,녹색,없음
403019,없음,서기,정면,없음,금발,단색,녹색,없음
403020,없음,서기,정면,없음,금발,단색,적색,없음
403021,고글,서기,정면,없음,금발,단색,적색,없음
403022,없음,기타,정면,없음,금발,단색,적색,없음
403023,없음,앉기·무릎꿇기,정면,없음,금발,단색,적색,없음
403030,없음,앉기·무릎꿇기,정면,없음,은발·백발,브릿지,금색,없음
403031,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,브릿지,적색,없음
403032,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
403033,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,적색,날개
403034,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,금색,없음
403035,없음,기타,정면,없음,은발·백발,단색,적색,없음
403036,없음,서기,정면,없음,은발·백발,단색,적색,동물귀
403037,없음,엎드리기,정면,엉덩이,은발·백발,브릿지,금색,동물귀
403038,없음,서기,정면,없음,은발·백발,브릿지,금색,없음
403040,없음,기타,정면,없음,흑발,브릿지,청색,없음
403041,없음,서기,정면,없음,은발·백발,단색,청색,없음
403042,없음,앉기·무릎꿇기,정면,가슴,흑발,브릿지,청색,없음
403043,없음,서기,정면,없음,흑발,브릿지,청색,없음
403044,없음,앉기·무릎꿇기,정면,없음,흑발,브릿지,청색,없음
403050,없음,서기,정면,없음,은발·백발,브릿지,청색,없음
403051,없음,서기,정면,없음,은발·백발,브릿지,청색,없음
403052,없음,서기,정면,없음,은발·백발,브릿지,청색,없음
403053,없음,서기,정면,없음,은발·백발,브릿지,청색,꼬리
403054,없음,서기,정면,다리·발,은발·백발,브릿지,청색,없음
403070,없음,서기,후면,없음,금발,단색,녹색,없음
403080,없음,서기,정면,없음,은발·백발,단색,적색,없음
403090,없음,서기,정면,없음,은발·백발,단색,적색,없음
403091,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
403092,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,동물귀
403093,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
403094,없음,서기,정면,없음,은발·백발,단색,적색,동물귀
403100,고글,서기,정면,없음,은발·백발,단색,적색,없음
403101,없음,눕기,정면,다리·발,은발·백발,단색,적색,없음
403102,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,브릿지,적색,없음
403103,없음,앉기·무릎꿇기,정면,엉덩이,은발·백발,단색,적색,"동물귀, 꼬리"
403110,없음,서기,정면,없음,은발·백발,단색,분홍,없음
403111,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,날개
403112,없음,서기,정면,가슴,은발·백발,단색,분홍,없음
403120,없음,앉기·무릎꿇기,후면,없음,은발·백발,단색,금색,없음
403130,없음,서기,정면,없음,은발·백발,단색,청색,없음
403140,안경,서기,정면,없음,보라,그라데이션,분홍,없음
403141,안경,눕기,정면,가슴,보라,단색,보라,뿔
403142,안경,엎드리기,후면,엉덩이,보라,단색,보라,없음
403150,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,금색,없음
403160,없음,서기,정면,없음,은발·백발,브릿지,금색,뿔
403170,안대,앉기·무릎꿇기,정면,없음,흑발,브릿지,적색,날개
403171,없음,눕기,정면,다리·발,흑발,브릿지,분홍,날개
404010,안대,서기,정면,없음,은발·백발,단색,청색,없음
404011,안대,앉기·무릎꿇기,정면,없음,분홍,그라데이션,청색,없음
404020,안경,기타,정면,없음,은발·백발,단색,보라,없음
404021,안경,서기,정면,없음,보라,단색,청색,없음
404030,없음,서기,정면,없음,분홍,단색,보라,없음
404031,없음,서기,정면,없음,분홍,단색,청색,없음
404032,없음,서기,정면,없음,분홍,단색,청색,없음
404033,선글라스,서기,정면,없음,분홍,단색,청색,없음
404034,없음,앉기·무릎꿇기,후면,엉덩이,분홍,단색,보라,없음
404040,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,은색·회색,없음
404041,없음,서기,정면,없음,은발·백발,단색,적색,없음
404042,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,갈색,없음
404048,없음,눕기,정면,없음,은발·백발,단색,은색·회색,없음
404050,없음,앉기·무릎꿇기,정면,없음,흑발,투톤,적색,없음
404051,없음,기타,정면,다리·발,은발·백발,단색,적색,없음
404060,없음,서기,정면,없음,흑발,단색,적색,없음
404061,없음,앉기·무릎꿇기,정면,다리·발,흑발,단색,적색,없음
404070,없음,서기,정면,없음,은발·백발,브릿지,적색,뿔
404071,없음,앉기·무릎꿇기,정면,없음,은발·백발,브릿지,적색,없음
405010,없음,서기,정면,없음,금발,단색,청색,없음
405011,없음,앉기·무릎꿇기,정면,없음,금발,단색,청색,없음
405012,없음,서기,정면,없음,금발,단색,청색,없음
405013,없음,앉기·무릎꿇기,정면,없음,금발,단색,청색,없음
405018,없음,앉기·무릎꿇기,정면,없음,금발,단색,청색,없음
405020,없음,서기,정면,없음,은발·백발,단색,청색,없음
405021,선글라스,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,청색,없음
405022,없음,서기,정면,없음,은발·백발,단색,청색,없음
405023,없음,서기,후면,없음,은발·백발,단색,청색,없음
405024,없음,서기,후면,없음,은발·백발,단색,청색,없음
405025,고글,서기,후면,엉덩이,은발·백발,단색,청색,없음
405030,없음,앉기·무릎꿇기,정면,없음,흑발,단색,금색,없음
405031,없음,서기,정면,없음,흑발,브릿지,금색,없음
405032,없음,앉기·무릎꿇기,정면,다리·발,흑발,그라데이션,금색,없음
405033,없음,앉기·무릎꿇기,정면,없음,흑발,브릿지,금색,없음
405038,없음,서기,정면,없음,은발·백발,기타,금색,없음
405040,없음,서기,정면,없음,은발·백발,단색,청색,없음
405041,없음,서기,후면,엉덩이,은발·백발,단색,청색,없음
405050,없음,서기,정면,없음,금발,단색,청색,없음
405051,없음,앉기·무릎꿇기,정면,없음,금발,단색,청색,없음
405052,없음,앉기·무릎꿇기,정면,다리·발,금발,단색,청색,없음
405060,없음,서기,정면,없음,흑발,단색,금색,없음
405070,없음,서기,후면,없음,흑발,단색,녹색,날개
405071,선글라스,눕기,정면,가슴,은발·백발,단색,녹색,"뿔, 날개, 꼬리"
406010,없음,앉기·무릎꿇기,정면,없음,적발,단색,적색,없음
406011,없음,앉기·무릎꿇기,정면,없음,흑발,그라데이션,적색,없음
406012,없음,서기,정면,없음,적발,단색,적색,없음
406013,없음,서기,정면,없음,적발,단색,적색,없음
406014,없음,앉기·무릎꿇기,정면,없음,적발,단색,적색,없음
406020,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,보라,없음
406021,없음,앉기·무릎꿇기,정면,없음,은발·백발,브릿지,분홍,없음
406022,없음,앉기·무릎꿇기,정면,없음,은발·백발,브릿지,보라,없음
406030,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,청색,없음
406031,없음,엎드리기,후면,엉덩이,은발·백발,단색,청색,없음
406032,없음,기타,정면,없음,은발·백발,단색,청색,없음
407010,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
407011,없음,서기,정면,없음,은발·백발,단색,적색,없음
407012,없음,눕기,정면,다리·발,은발·백발,단색,적색,없음
407020,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,분홍,없음
407030,없음,서기,정면,없음,흑발,단색,보라,없음
407031,없음,서기,정면,없음,흑발,단색,보라,없음
407032,없음,앉기·무릎꿇기,정면,없음,흑발,단색,분홍,없음
407033,없음,서기,정면,없음,흑발,단색,보라,없음
407040,없음,서기,정면,없음,은발·백발,단색,적색,없음
407041,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,동물귀
408010,없음,기타,정면,다리·발,분홍,단색,금색,동물귀
408011,없음,서기,정면,없음,분홍,단색,청색,없음
408012,없음,앉기·무릎꿇기,정면,다리·발,분홍,단색,오드아이,동물귀
408020,없음,엎드리기,정면,엉덩이,흑발,단색,적색,없음
408021,안경,서기,정면,없음,흑발,단색,적색,없음
408022,없음,앉기·무릎꿇기,정면,없음,흑발,단색,적색,없음
408023,없음,서기,정면,다리·발,흑발,단색,적색,없음
408024,없음,엎드리기,정면,다리·발,흑발,브릿지,적색,동물귀
408025,없음,기타,정면,다리·발,흑발,브릿지,적색,없음
408030,없음,기타,정면,없음,분홍,단색,갈색,없음
408040,없음,기타,정면,다리·발,청발,단색,분홍,없음
408041,없음,서기,후면,없음,청발,그라데이션,분홍,없음
408042,없음,기타,정면,없음,보라,단색,적색,없음
408050,없음,기타,정면,없음,흑발,단색,적색,없음
408051,없음,앉기·무릎꿇기,정면,없음,흑발,단색,적색,없음
408052,없음,거꾸로,정면,다리·발,흑발,단색,적색,없음
408060,없음,서기,정면,없음,흑발,단색,청색,없음
408061,없음,앉기·무릎꿇기,정면,다리·발,흑발,브릿지,청색,없음
408070,없음,거꾸로,정면,엉덩이,은발·백발,단색,청색,없음
408080,없음,거꾸로,정면,없음,은발·백발,단색,은색·회색,없음
408081,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,은색·회색,없음
408082,없음,서기,정면,없음,은발·백발,단색,보라,없음
408083,없음,서기,정면,없음,은발·백발,단색,은색·회색,없음
408084,없음,서기,정면,없음,은발·백발,단색,은색·회색,동물귀
408085,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,청색,없음
408090,선글라스,기타,정면,다리·발,은발·백발,단색,금색,없음
408091,없음,앉기·무릎꿇기,정면,다리·발,은발·백발,단색,금색,없음
408092,없음,눕기,정면,없음,은발·백발,단색,금색,없음
408093,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,금색,없음
408100,없음,기타,정면,없음,흑발,브릿지,분홍,동물귀
408101,없음,앉기·무릎꿇기,정면,없음,흑발,브릿지,적색,없음
408102,없음,앉기·무릎꿇기,정면,없음,흑발,브릿지,적색,없음
408110,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
408111,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,없음
408112,없음,기타,정면,다리·발,은발·백발,단색,적색,없음
408120,없음,기타,정면,없음,적발,단색,적색,없음
408121,없음,서기,후면,없음,적발,단색,적색,없음
408130,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,보라,없음
408131,없음,엎드리기,정면,없음,은발·백발,단색,보라,없음
408140,없음,눕기,정면,다리·발,은발·백발,단색,적색,없음
408141,없음,서기,정면,없음,은발·백발,단색,오드아이,없음
408150,없음,서기,정면,가슴,보라,단색,보라,뿔
408151,없음,서기,정면,없음,보라,그라데이션,보라,없음
431230,없음,앉기·무릎꿇기,정면,다리·발,금발,단색,보라,없음
431232,없음,거꾸로,정면,엉덩이,금발,단색,보라,없음
431233,없음,앉기·무릎꿇기,후면,없음,금발,단색,보라,없음
431234,없음,앉기·무릎꿇기,후면,엉덩이,금발,단색,보라,없음
499010,없음,서기,정면,없음,금발,단색,갈색,없음
499011,없음,앉기·무릎꿇기,정면,없음,금발,브릿지,금색,없음
499012,없음,앉기·무릎꿇기,정면,없음,금발,브릿지,갈색,없음
499013,없음,앉기·무릎꿇기,정면,없음,금발,브릿지,갈색,없음
499018,없음,눕기,정면,없음,금발,브릿지,갈색,없음
499020,없음,서기,정면,없음,흑발,단색,금색,없음
499021,없음,서기,정면,없음,흑발,단색,금색,뿔
499022,없음,엎드리기,정면,없음,흑발,단색,금색,뿔
499023,없음,앉기·무릎꿇기,정면,가슴,흑발,단색,금색,뿔
499024,없음,앉기·무릎꿇기,정면,가슴,흑발,단색,금색,없음
499028,없음,기타,정면,없음,은발·백발,단색,금색,없음
499030,없음,서기,정면,없음,은발·백발,단색,청색,없음
499032,없음,서기,정면,없음,은발·백발,단색,보라,없음
499033,없음,눕기,정면,다리·발,은발·백발,단색,보라,없음
499040,없음,서기,정면,없음,은발·백발,그라데이션,청색,없음
499041,없음,서기,정면,없음,은발·백발,단색,청색,없음
499050,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,금색,없음
499051,없음,엎드리기,정면,다리·발,은발·백발,단색,금색,뿔
499052,없음,앉기·무릎꿇기,후면,다리·발,은발·백발,단색,금색,뿔
